Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
Honda,Jazz,VX CVT,Automatic,Petrol,672000,34537,5,Chennai
Honda,Jazz,VX CVT,Automatic,Petrol,673000,61406,5,Chennai
Honda,Jazz,VX CVT,Automatic,Petrol,510000,89600,8,Chennai
Honda,Jazz,VX CVT,Automatic,Petrol,679000,30000,5,Chennai
Honda,Jazz,VX CVT,Automatic,Petrol,677000,49000,5,Ahmedabad
Honda,Jazz,ZX,Manual,Petrol,737000,31000,3,Surat
Honda,Jazz,ZX,Manual,Petrol,748000,11352,3,Chennai
Honda,Jazz,ZX,Manual,Petrol,670000,34000,4,Chennai
Honda,Jazz,ZX,Manual,Petrol,746000,16113,3,Pune
Honda,Jazz,ZX,Manual,Petrol,665000,37256,4,Kolkata
Honda,Jazz,ZX CVT,Automatic,Petrol,785000,25000,4,Chennai
Honda,Jazz,ZX CVT,Automatic,Petrol,860000,21000,3,Ahmedabad
Honda,Jazz,ZX CVT,Automatic,Petrol,934000,23000,2,Ahmedabad
Honda,Jazz,ZX CVT,Automatic,Petrol,855000,12500,3,Howrah
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1457000,49448,5,Delhi
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1468000,42000,5,Delhi
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1466000,43000,5,Delhi
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1448000,52900,4,Gurgaon
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1326000,47000,5,Hyderabad
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1349000,29000,5,Kolkata
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1338000,37000,5,Kolkata
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1325000,49000,5,Kolkata
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1622000,37000,4,Mumbai
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1625000,35000,4,Mumbai
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1321000,50000,5,Kolkata
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1376000,12000,5,Kolkata
Honda,Civic,ZX CVT Petrol,Automatic (CVT),Petrol,1305000,60000,5,Kolkata
Honda,City,ZX CVT Petrol [2017-2019],Automatic,Petrol,774000,74571,7,Gurgaon
Honda,Civic,ZX MT Diesel,Manual,Diesel,1234000,74961,5,Chandigarh
Honda,Civic,ZX MT Diesel,Manual,Diesel,1515000,59000,4,Mumbai
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1378000,29000,2,Surat
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1385000,25000,2,Chennai
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1405000,13000,2,Hyderabad
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1406000,8000,2,Gurgaon
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1371000,35400,2,Hyderabad
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1542000,10000,1,Kolkata
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1712000,2871,1,Mumbai
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1552000,5731,1,Thane
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1530000,17500,1,Nashik
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1367000,35439,2,Hyderabad
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1701000,9647,1,Mumbai
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1415000,1500,2,Pune
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,317000,34141,9,Bangalore
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,318000,28746,9,Bangalore
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,262000,122178,10,Bangalore
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,452000,28000,8,Bangalore
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,313000,43488,9,Delhi
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,317000,32905,9,Delhi
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,399000,56000,9,Delhi
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,280000,62656,10,Delhi
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,386000,86820,9,Delhi
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,318000,38023,8,Hyderabad
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,342000,121560,9,Kolkata
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,386000,88065,9,Mumbai
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,475000,71014,7,Mumbai
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,307000,63998,9,Mumbai
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,683000,77000,8,Pune
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,684000,59563,7,Pune
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,1113000,48000,7,Pune
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,813000,25176,8,Pune
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,846000,78609,10,Delhi
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,933000,62000,7,Chandigarh
Maruti Suzuki,Ertiga [2018-2022],ZXI,Manual,Petrol,818000,59000,5,Kolkata
Maruti Suzuki,Ertiga [2018-2022],ZXI,Manual,Petrol,826000,71000,5,Pune
Maruti Suzuki,Ertiga [2018-2022],ZXI,Manual,Petrol,929000,71000,5,Pune
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,818000,1000,1,Ahmedabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,850000,68315,5,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,824000,22000,5,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,820000,12000,4,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,909000,67000,5,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,909000,18508,4,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,762000,63000,5,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,1004000,18000,5,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,810000,52000,5,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,1003000,57000,5,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,905000,35000,4,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,759000,30000,3,Chennai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,791000,42000,5,Chennai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,850000,14000,2,Chennai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,770000,70000,5,Delhi
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,791000,20000,3,Delhi
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,915000,35000,3,Gurgaon
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,843000,53080,5,Faridabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,887000,100000,5,Delhi
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,1006000,24000,5,Delhi
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,824000,30000,5,Gurgaon
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,846000,89000,4,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,925000,33000,3,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,880000,28000,4,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,764000,56000,3,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,760000,11706,2,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,792000,56000,4,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,773000,26000,4,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,924000,105000,2,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,938000,73000,3,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,925000,46374,5,Kolkata
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,1008000,59296,5,Kolkata
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,1011000,7125,5,Kolkata
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,940000,32000,5,Kolkata
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,814000,23218,4,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,852000,9200,4,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,823000,20000,4,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,832000,22744,3,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,909000,21930,3,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,917000,9000,4,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,1003000,64318,5,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,780000,14767,5,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,825000,52321,5,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,755000,40677,5,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,780000,36000,4,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,906000,20106,3,Thane
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,993000,15000,2,Thane
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,775000,15321,5,Thane
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,786000,50000,5,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,771000,51000,5,Pune
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,923000,15800,5,Pune
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,931000,45811,4,Bangalore
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,839000,27982,2,Hyderabad
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,673000,28000,5,Kolkata
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,695000,7012,5,Kolkata
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,674000,37000,5,Kharagpur
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,819000,23227,4,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,831000,9245,4,Mumbai
Maruti Suzuki,Ertiga [2018-2022],ZXi,Manual,Petrol,734000,38538,5,Mumbai
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,507000,121560,9,Kolkata
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,454000,88082,9,Mumbai
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,461000,69465,9,Mumbai
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,431000,47496,10,Mumbai
Maruti Suzuki,Ertiga [2015-2018],ZXI,Manual,Petrol,496000,40000,8,Mumbai
Maruti Suzuki,Swift DZire [2011-2015],ZXI,Manual,Petrol,449000,51023,8,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,523000,26009,2,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,523000,30000,2,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,351000,55000,6,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,350000,55000,6,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,264000,51000,9,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,319000,48000,7,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,383000,58000,5,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,380000,62000,5,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,261000,77767,9,Ahmedabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,936000,32000,2,Ahmedabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,959000,13425,2,Ahmedabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,503000,79547,5,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,525000,16098,2,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,257000,80000,9,Ahmedabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,787000,4950,1,Ahmedabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,938000,32466,3,Bangalore
Maruti Suzuki,Ertiga [2015-2018],ZXi,Manual,Petrol,496000,51502,9,Bangalore
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,830000,58760,4,Bangalore
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,849000,37310,4,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,395000,13900,6,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,577000,35000,5,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,521000,42404,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,344000,58000,7,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,380000,50855,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,431000,21185,5,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,515000,31831,3,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,296000,20453,9,Bangalore
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,854000,32000,4,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,531000,24000,6,Bangalore
Maruti Suzuki,Ertiga [2015-2018],ZXi,Manual,Petrol,438000,80000,10,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,465000,38760,4,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,352000,56168,10,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,476000,17290,4,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,323000,113666,7,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,521000,20405,3,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,291000,36945,9,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,455000,60000,4,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,536000,15000,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,356000,25000,7,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,363000,93813,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,355000,115186,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,459000,51693,4,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,565000,54592,5,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,354000,30005,7,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,393000,19171,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,352000,35997,7,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,528000,29716,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,290000,39768,9,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,388000,32000,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,354000,32000,6,Ghaziabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,354000,29000,7,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,354000,29000,7,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,482000,5000,4,Bangalore
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,942000,28000,3,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,519000,45000,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,520000,22000,3,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,561000,61500,5,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,760000,42000,2,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,437000,29000,8,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,688000,46000,3,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,458000,54000,4,Bangalore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,520000,43000,6,Bangalore
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,291000,48000,8,Chandigarh
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,303000,92000,7,Chandigarh
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,315000,75000,7,Chandigarh
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,358000,39297,6,Chandigarh
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,415000,67924,4,Chandigarh
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,475000,31540,3,Chandigarh
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,393000,37207,5,Panchkula
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,353000,41000,6,Panchkula
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,384000,41000,6,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,512000,42000,2,Ludhiana
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,338000,88000,6,Mohali
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,319000,46000,7,Mohali
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,527000,9900,2,Mohali
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,477000,20000,3,Mohali
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,293000,51337,8,Chennai
Maruti Suzuki,Ertiga [2015-2018],ZXi,Manual,Petrol,600000,50000,6,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,478000,46000,6,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,317000,50200,7,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,531000,28000,5,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,714000,7500,2,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,529000,16952,2,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,418000,85409,7,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,525000,12848,2,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,526000,12807,2,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,314000,53631,7,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,421000,81500,7,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,354000,57000,9,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,779000,18000,1,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,323000,39000,7,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,320000,39000,7,Faridabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,312000,66277,7,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,311000,89000,7,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,287000,50000,8,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,295000,50000,8,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,325000,34423,7,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,425000,36000,4,Coimbatore
Maruti Suzuki,Swift,ZXi,Manual,Petrol,385000,68264,8,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,293000,37702,8,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,464000,74000,6,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,312000,67000,7,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,788000,12000,1,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,269000,37000,9,Chennai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,385000,49000,5,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,320000,41700,7,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,722000,6000,2,Chennai
Maruti Suzuki,Swift,ZXi,Manual,Petrol,379000,75077,9,Delhi
Maruti Suzuki,Swift,ZXi,Manual,Petrol,773000,25000,2,Delhi
Maruti Suzuki,Swift,ZXi,Manual,Petrol,708000,18586,3,Delhi
Maruti Suzuki,Swift,ZXi,Manual,Petrol,364000,24129,10,Delhi
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,921000,49745,3,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,257000,65000,10,Delhi
Maruti Suzuki,Ertiga [2015-2018],ZXi,Manual,Petrol,640000,78000,6,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,414000,61000,5,Delhi
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,933000,38000,3,Delhi
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,848000,38000,3,Kolkata
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,942000,28399,3,Delhi
Maruti Suzuki,Ertiga [2015-2018],ZXi,Manual,Petrol,442000,71646,10,Delhi
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,959000,11260,3,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,381000,50000,6,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,327000,35976,7,Noida
Maruti Suzuki,Swift,ZXi,Manual,Petrol,394000,44359,8,Ghaziabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,486000,29182,6,Ghaziabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,331000,32700,10,Ghaziabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,316000,53000,7,Noida
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,346000,57000,6,Faridabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,762000,51000,4,Ghaziabad
Maruti Suzuki,Ertiga [2015-2018],ZXi,Manual,Petrol,415000,59000,10,Faridabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,463000,72000,6,Gurgaon
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,269000,109257,9,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,408000,74146,5,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,431000,21135,5,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,297000,103552,8,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,317000,44100,8,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,330000,6479,8,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,305000,80000,8,Delhi
Maruti Suzuki,Swift,ZXi,Manual,Petrol,706000,22000,3,Delhi
Maruti Suzuki,Ertiga [2015-2018],ZXi,Manual,Petrol,682000,17900,6,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,375000,64500,6,Delhi
Maruti Suzuki,Swift,ZXi,Manual,Petrol,503000,75000,6,Delhi
Maruti Suzuki,Swift,ZXi,Manual,Petrol,503000,75000,6,Mumbai
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,1054000,12000,1,Gurgaon
Maruti Suzuki,Swift,ZXi,Manual,Petrol,709000,23276,2,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,348000,57081,6,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,312000,82997,7,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,330000,20796,7,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,483000,15200,3,Hyderabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,500000,90000,5,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,249000,110000,9,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,290000,61000,8,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,281000,73000,8,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,421000,58000,4,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,456000,58000,4,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,394000,29000,5,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,395000,29000,5,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,314000,66845,7,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,387000,46492,5,Hyderabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,836000,50000,3,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,375000,69332,5,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,377000,68070,5,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,285000,60789,8,Hyderabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,446000,106179,6,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,352000,39085,6,Hyderabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,908000,66023,2,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,255000,75112,9,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,346000,57032,6,Hyderabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,738000,79000,4,Hyderabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,526000,44247,5,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,480000,22245,3,Hyderabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,1039000,22737,1,Hyderabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,766000,35000,1,Hyderabad
Maruti Suzuki,Brezza,ZXi,Manual,Petrol,927000,42785,2,Hyderabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,711000,15000,2,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,369000,94000,5,Hyderabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,478000,40000,6,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,278000,85000,8,Hyderabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,710000,16000,2,Hyderabad
Maruti Suzuki,Swift,ZXi,Manual,Petrol,457000,80000,6,Hyderabad
